text,label
"Cik diberita nu dibahas teh tong potensi tsunami, tapi bahas potensi gunung erupsi. Ieu nu ngeri ku warga Cianjur-Sukabumi-Bogor mah.",0
"Bergotong-royong bersatu bersama membantu korban Erupsi Gunung Semeru dilakukan oleh perusahaan-perusahaan BUMN dalam misi kemanusiaan ini.

Bantuan yang diberikan saling melengkapi diberbagai titik. Mulai dari makanan, pakaian, hingga kebutuhan air bersih.",0
"Teror Angin Puting Beliung di Wonogiri : Belasan Rumah Terdampak, Atap Rumah Beterbangan - Tribun Solo.",1
"Badai pasti berlalu, tapi ingat, masi ada angin topan, gempa, longsor, bahkan tsunami.",0
"Planning liburan akhir tahun kearah selatan, namun sedikit waswas dengan gejala alam, hujan, banjir, longsor dan gempa, selatan lebih tinggi pot tsunami",1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bingung awal tahun mau kemana 
ke pantai takut tsunami
ke puncak takut longsor
ke hotel takut gempa
Dirumah takut gila",1
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Momen Bapak Prabowo Subianto ketika kembali mengunjungi posko pengungsian korban bencana alam gempa di pos dapur lapangan Kopassus/ TNI AD Cianjur ( Rabu, 7 Desember 2022 ).

Dan untuk seluruh korban jangan menyerah, jangan bersedih dan berputus asa, semoga apa yang menimpa in...",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
u suk tsunami dikis,1
"Lagi dan lagi gw belajar. Emang benar pondasi hubungan itu ada dipihak laki-laki.
Kalau laki-laki itu kuat dan mau bertahan, ibaratkan perempuannya kayak badai, angin topan, tsunami sekalipun misal dia beneran sayang.
Ga ada ceritanya laki-laki yang serius ngelepasin gitu aja.",0
Wih heldo_jualan bener2 laku keras minggu ini banjir order🥰 manifest minggu depan tsunami order✨,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Terbaik semua instansi ikut serta membantu korban Gempa htt #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur,1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana Alam Banjir dan Tanah Longsor Kabupaten Garut 

Polri terjunkan anggota untuk mengevakuasi dan bersihkan lumpur sisa-sisa banjir,  dan juga membagikan makanan berbentuk nasi bungkus kepada penduduk terdampak banjir

#SigapTanggapPeduli

Hadir Untuk Melayani",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
gempa,1
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
mengapa desa padusan dianggap sebagai wilayah yang paling rawan terhadap bencana longsor,0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Kemarin gempa di
tempat lo berapa
kekuatannya?| 7
derajat celcius. Klo di
tempat lu?| 6
megapixel..| Oh.. #
duaduanyasakit",1
GERCEP ❗ AHY INSTRUKSIKAN KADER BANTU KORBAN GEMPA CIANJUR,1
angin ribut hujan puting beliung topan badai tanah longsor tsunami semuanya kulewati demi kaaauuu!!!! ilmu!!!!!!,1
"Tahun Baru Tinggal Beberapa hari lagi😩 
Liburan mau Kemana?
Kepantai Takut Tsunami😩Kepuncak Takut Longsor😩
Kehotel takut Gempa 😩
Dirumah Takut Gila 
#edisiKumat😩😩😩
#baperbmkg😩😩😩",0
"Cowok sabar itu di ciptakan dari tanah,kalo cewek cerewet itu di ciptakan dari tanah sengketa,kalo cewek cerewet+suka marah gak jelas+ngambekan,itu di ciptakan dari tanah longsor,banjir bandang,gempa bumi,puting beliung,hujan badai,musibah!",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Brgsiapa mngumpulkn harta dgn tdk swajarnya(tdk bnr) maka Allah akn mmusnahkannya dgn air(banjir)&amp;tanah(longsor) (HR.AlBaihaqi),0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
jarak tempuh tsunami aceh 2004,1
"yok selamat pagi yo, dis is ultramen kece badai tsunami gempa puting beliung
jangan lupa ngevote yo, bilang pagi pagi doang, tapi ingetin vote juga yo, ini gue baru melek yoo langsung cus hp yo, jgnn yari masalah search hater mulu yo, masalahnya kita udh banyak masalah  yo",0
"Bencana alam yang diciptakan oleh alam dan bencana manusia, diciptakan oleh manusia: perang di Ukraina, tanpa listrik, di bawah 10 derajat musim dingin.. Mimpi saya: orang akan terbang seperti burung dalam 10 tahun untuk menghindari tsunami, tanah longsor",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Andai aku punya kemampuan, ku kan terbang ke Ankara 🇹🇷 mereka sangat berjasa kepada kita (Aceh) pasca Gempa &amp; Tsunami, bahkan dari masa kemasa. 
Turkey &amp; Aceh ibarat 'Adoe - Aduen"" yang memiliki hubungan dekat dari sisi sejarah.",0
"Semeru erupsi, Jepang siaga terhadap ancaman tsunami.
Fans KPOP: ""Bujang-bujangku ada di Jepang semoga gak apa-apa, semoga konsernya lancar.""

Lu mampus kena wedhus gembel juga idol lu gak peduli bangsat.",0
gempa lagi,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
W baru nyadar Longsor Gempa Banjir Tsunami wkwk abis denger cuplikan ceramah ust. Adi Hidayat pas bgt singkatannya 🤣🤣,1
Kader2 Demokrat Jatim terjun langsung bantu masyarakat terdampak bencana erupsi  #DemokratS14P AHY Pimpin Perubahan PDemokrat AgusYudhoyono,0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Siapa yg bilang, kalo gempa itu yg paling hebat getarannya, terbukti lirikan matamu lebih dahsyat, sanggup mengetarkan hatiku #Jalankesini",0
Puting beliung,1
#nowplaying DVBBS - Tsunami,1
"belajarlah dari hubungan sampai kamu tau bahwa pondasi hubungan adalah pihak laki-laki. jika laki-laki mau bertahan, ibarat perempuan seperti badai, angin topan, banjir, tsunami sekalipun jika benar sayang dia tidak akan melepaskan begitu saja. -",1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Diskonn promo spotify 2 bulan 16k ajaa 🤩 antibackfree, antibadai halilintar angin puting beliung 🌪️⛈️🌪️🌩️⛈️🌪️🌩️⛈️🌪️🥵 #zonauang #zonajajan mau join resseler juga bolehh xixixi #zonaBA",1
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Siwon merupakan anggota Suju
yang religious. Terbukti pada saat
terjadi gempa di Cina, Oppa dipergoki
berdoa secara khusyuk denga",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"-rek info gresik arah sby lewat benowo, kiranya ada yang banjir ga yah? Makasih",0
gempa?,1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Momen Bapak Prabowo Subianto ketika kembali mengunjungi posko pengungsian korban bencana alam gempa di pos dapur lapangan Kopassus/ TNI AD Cianjur ( Rabu, 7 Desember 2022 ).

Dan untuk seluruh korban jangan menyerah, jangan bersedih dan berputus asa, semoga apa yang menimpa in...",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Ya elah…baru juga puting beliung
udah kaya gitu, gimana kalo udel
beliung, apalagi udellle
buodong?",0
Harini paling banyak gempa kecil dekat dunia but more dekat laut. If later add dengan moonsoon possible tsunami,1
"Innalillahi wainnailaihi rojiun. 
Udah 2 bulan gempa, parahnya tanggal 9 Februari 2023 yang memakan korban jiwa. Memang gempa ini tidak menimbulkan tsunami tapi gempa yang terjadi terus menerus bisa membuat rumah yang tadinya kokoh jadi runtuh. Stay safe semua.",0
"Sdng berlangsung dialog bersama Umar Sinampe – Kepala Pelaksana BPBD Kabupaten Barru. Yg membahas tentang “UPDATE BANJIR DAN LONGSOR HINGGA ANGIN PUTING BELIUNG TERJADI DI KABUPATEN BARRU, SULAWESI SELATAN“. Bersama presenter Risty . Dengarkan di 88.8 FM,RRIPlayGo&amp;RRINet   -AJ",1
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0
"Bencana meteorologi : banjir, kekeringan, dan topan, badai.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Siwon merupakan anggota Suju
yang religious. Terbukti pada saat
terjadi gempa di Cina, Oppa dipergoki
berdoa secara khusyuk denga",0
DPC #PartaiDemokrat Kota Surabaya menyalurkan bantuan untuk pengungsi erupsi Gunung SEmeru,0
Brgsiapa mngumpulkn harta dgn tdk swajarnya(tdk bnr) maka Allah akn mmusnahkannya dgn air(banjir)&amp;tanah(longsor) (HR.AlBaihaqi),0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"LGBT (longsor, gempa, banjir, dan tsunami)",1
Tanah longsor dimana-mana,0
"Iya sih perjalanan udah 95%, tinggal 5% lagi. Cuma 5% ini mengandung puting beliung, lahar panas, angin topan, gempa bumi, tanah retak, longsor, banjir, ombak besar, benturan dua lempeng bumi, erosi, kemarau, lengkap banget pokonya",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"kimak kepala sama hati kek badai bos, angin puting beliung, kebakaran, tsunami, isinya bencana kubra semua",1
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
AHY: Mari bersama kita berdoa untuk warga di wilayah Kabupaten Lumajang dan sekitarnya yang terdampak erupsi Gunung Sem #AHYPimpinPerubahan,0
Gempa,1
"Yang doanya 'semoga banjir' EGOIS banget lah, ngga mikir nasib yg kena banjir. Ngga cocok lu nikah",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
apakah jakarta akan terkena tsunami,1
"Breaking news 🚨 
Telah terjadi gempa di kota manchester dan berpotensi tsunami",1
"Menjelang akhir tahun, negeri ini dilanda beberapa bencana seperti longsor, gempa bumi &amp; erupsi gunung berapi. Banyak org kehilangan tempat tinggalnya, kehilangan keluarganya, kehilangan sanak saudaranya.. semoga negeriku cepat pulih &amp; semoga kita selalu ada dalam lindunganNya 🤲",0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"Dia punya kalut macam tsunami dekat Jepun, puting beliung dekat US, gempa bumi dekat Indonesia &amp; letus gunung berapi Tonga, jadi serentak!!

Kacau! Haru biru!",1
"Obrolan malam ini :

Bagi orang Jawa, menyebut kejadian seperti gempa, tsunami, gunung meletus, dsb itu sebuah bencana alam itu hal yang haram.

Karena bumi itu dianggap makhluk yang hidup, jika ia ""bergerak"" dan terjadi kejadian-kejadian adalah hal yang wajar.",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Ya elah…baru juga puting beliung
udah kaya gitu, gimana kalo udel
beliung, apalagi udellle
buodong?",0
Tanah longsor dimana-mana,0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Gerimis inget mantan, hujan inget pacar, giliran Tsunami baru inget Allah. :)))",0
Gempa bumi dan update status adalah hal yg tidak bs dipisahkan #AnuNgawur,0
AHY: Saya instruksikan kepada kader #PartaiDemokrat Lumajang &amp; Provinsi Jatim untuk bisa segera turun membantu warga terdampak erupsi,0
"Momen Bapak Prabowo Subianto ketika kembali mengunjungi posko pengungsian korban bencana alam gempa di pos dapur lapangan Kopassus/ TNI AD Cianjur ( Rabu, 7 Desember 2022 ).

Dan untuk seluruh korban jangan menyerah, jangan bersedih dan berputus asa, semoga apa yang menimpa in...",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana alam silih berganti terjadi dinegeri ini mulai dari banjir, gempa bumi, tanah longsor hingga erupsi gunung berapi. Itu semua adalah tanda-tanda kebesaran Allah bagi orang yang berpikir",0
LGBT : Longsor Gempa Banjir Tsunami,1
Topik Diskusi Pagi ini:  Belajar dari Gempa di Turki dan Suriah: Apa yang Bisa Kita Petik?. Berikut pandangan  Kepala Bidang Mitigasi Gempa Bumi dan Tsunami BMKG; Daryono dalam Good to Great pagi ini #NOW #LIVE #TOPIK #GempaTurki cc: @DaryonoBMKG @infoBMKG,0
"Momen Bapak Prabowo Subianto ketika kembali mengunjungi posko pengungsian korban bencana alam gempa di pos dapur lapangan Kopassus/ TNI AD Cianjur ( Rabu, 7 Desember 2022 ).

Dan untuk seluruh korban jangan menyerah, jangan bersedih dan berputus asa, semoga apa yang menimpa in...",0
"Congratss bradsss carabao cup @ManUtd sudah mulai ada gempa nih, apakah akan terjadi tsunami?",0
gempa,1
Gempa?,1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
gempa gak si?,0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
#PartaiDemokrat: Untuk bantuan ketiga ini dihimpun melalui posko #DemokratPeduliDanBerbagi utk disalurkan ke pengungsi erupsi Gunung Semeru,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"Tinggal di tengah laut begini ada gempa pasti langsung panik. Tadi pagi ada peringatan dini tsunami itu, tambah jantung kaya longsor ampe ke pinggang🥺",0
pernahkah wilayah indonesia mengalami tsunami kapan,1
Gempa??,1
gempa?,1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Orangtua yg melarang anaknya yg masih kecil main banjir, berarti dia sudah merenggut kebahagiaan anaknya..",0
DPC #PartaiDemokrat Surabaya memberikan bantuan sembako kepada warga terdampak bencana erupsi Gunung Semeru #AHYPimpinPerubahan,0
"Kita pengen reboisasi RPW, Buat RPW lebih indah, sejuk, sama gak bochor banjir sama RP KRYSTAL, EXO, BAP, TIFFANY yang mainstream.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Gempa,1
"Sepakbola jadi ajang hak hak LGBT atau yang Gua sebut "" one love one butt"" padahal LGBT kalo diartiin bahaya banget buat manusia? LGBT ""longsor gempa banjir tsunami""",0
Tanah longsor dimana-mana,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Sekitar 80 persen dari seluruh tsunami yang telah terjadi berada di Samudra Pasifik.,0
"Banjir itu bukan salah penataan kota, tapi karna jomblo yang selalu berdoa meminta hujan. -_-",0
"Innalillahi wainna illaihi roji'un. 
🙏😭🤲😭
. 
. 
musibah (gempa bumi, gunung meletus, tsunami, banjir besar, longsor dan sejenisnya) dapat terjadi kapan saja dan dimana saja tanpa membeda-bedakan siapapun dan latar belakang negara apapun. KUN FAYAKUN.✍
#PrayForTurkeyAndSyria",1
"Polsek Batu Ampar menyiagakan personel di sekitar tanah longsor guna memberi rasa aman kepada masyarakat pasca terjadinya bencana longsor
#HadirTanggapBencana
Polri Tolong Korban Bencana",0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"Bencana Alam Banjir dan Tanah Longsor Kabupaten Garut 

Polri terjunkan bagian untuk mengevakuasi dan membersihkan lumpur sisa-sisa banjir,  dan juga membagikan makanan berupa nasi bungkus kepada penduduk terdampak banjir

#SigapTanggapPeduli

Hadir Untuk Melayani",0
"Ep8 : gempa bumi
Ep9 : puting beliung, tsunami, dan bencana lainnya 😄
GAP WORLDCLASS GL
 #ทฤษฎีสีชมพูEP9",1
"Ketua FPD DPRD Belu, NTT, Frans Xaver Saka, bantu perbaiki ruas jalan Lamtoro Mil yang longsor dengan mengerahkan loa #AHYPolitikusMendunia",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Tuhan bisa bikin gempa, tsunami, banjir, gunung meletus, longsor dan bencana lainya tp knp ga bisa musnahkan org org tolol, korup, pungli, gmbel, bgst, bjngan, brgsek, primitif, ngntd, sdm rendah, demi memperbaiki peradaban",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Longsor Gempa bumi Banjir Tsunami,1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Sebentar lagi yg akan terjadi dan sudah dimulai adalah gunung-gunung meletus, gempa-gempa, megathrust tsunami,hujan jutaan meteor dan banjir nuh jilid2, semua itu hanyalah gemuruh alam menyambut bumi dipimpin oleh satu orang sang pemimpin akhir zaman ""al imam Al Mahdi as""",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Negeri ini kembali dilanda bencana alam, mulai dari banjir, longsor hingga erupsi gunung Merapi. Tidak sedikit rakyat negeri ini kehilangan tempat tinggal dan banyak bangunan luluh-lantak diterjang banjir dan longsor. #IslamKaffah",0
"Ya elah…baru juga puting beliung
udah kaya gitu, gimana kalo udel
beliung, apalagi udellle
buodong?",0
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0
"Teror Angin Puting Beliung di Wonogiri : Belasan Rumah Terdampak, Atap Rumah Beterbangan - Tribun Solo.",1
Kamu merasa gempa gak ??? ada kamu yang mengguncang hatiku sih. SteffyChiBi #SUgombal,0
"00:00 time to make a wish. Semoga bisa bangun pagi, gak macet, gak hujan dan gak banjir 😇",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Ada yg tau ga mvs sweden kayanya, tentang tsunami yg disebabin longsor pegunungan. Pemeran utamnya bapa2. Dia kerja sebagai pengamat pegunungannya gt dan dia yg pertama kali nyadar kalo ada yg gaberes tp rekannya pada santai2",0
DPC #PartaiDemokrat Kota Surabaya menyalurkan bantuan untuk pengungsi erupsi Gunung SEmeru,0
DPC #PartaiDemokrat Surabaya memberikan bantuan sembako kepada warga terdampak bencana erupsi Gunung Semeru #AHYPimpinPerubahan,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
Kota manchester gempa bumi berpontesi tsunami,1
semeru erupsi lagi ya?,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bumi kita juga sedang sakit, gempa bumi, tsunami, banjir, longsor, dan kebakaran hutan terjadi di berbagai daeRah di nusantara
#relawanperubahan",0
"Jika kamu bermimpi melihat atau juga mendengar tanah longsor, bermakna akan mendapat kesusahan dan kepayahan.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"-rek info gresik arah sby lewat benowo, kiranya ada yang banjir ga yah? Makasih",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Avaa kuu sangarr.

 diambil sebelum angin puting beliung, longsor,banjir,gempa bumi, tsunami dimulai😎😎 @arterihepatica @memorimem @Nayna05_",1
"Katanya motor bebek, giliran kena banjir kok nggak bisa berenang? #gagalpaham - Jomblo Baper",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
jarak tempuh tsunami aceh 2004,1
"bisanya org cpt skli ketemu jodohnya, sy ini bateku diksh hujan guntur petir badai tsunami longsor ndtau kpn pelanginya 😃🙏🏻",0
"L = Longsor udah
G = Gempa udah
B = Banjir udah
T = what? maybe Tsunami",0
DPC #PartaiDemokrat Kota Surabaya menyalurkan bantuan untuk pengungsi erupsi Gunung SEmeru,0
"Momen Bapak Prabowo Subianto ketika kembali mengunjungi posko pengungsian korban bencana alam gempa di pos dapur lapangan Kopassus/ TNI AD Cianjur ( Rabu, 7 Desember 2022 ).

Dan untuk seluruh korban jangan menyerah, jangan bersedih dan berputus asa, semoga apa yang menimpa in...",0
"Andai dulu Adam &amp; Hawa menganut Childfree.

Pasti manusia nyebelin macam elu gak pernah ada. 
Bumi pun tak pernah ada gempa &amp; tsunami akibat dosa klean!

#MariKitaGila",0
"semalem mimpi ada peringatan tsunami, trus di ramalan katanya aku bakal meninggal karna bencana itu, karna aku tau hal itu jadi aku diem pasrah sampe akhirnya aku kena lava dari erupsi gunung gitu dan beneran meninggal. abis aku meninggal kebangun ternyata mimpi",0
hujan badai angin ribut halilintar puting beliung banjir badai tsunami kabeh gempa bumi RIBUT RIBUUTTT,1
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
DPC #PartaiDemokrat Surabaya memberikan bantuan sembako kepada warga terdampak bencana erupsi Gunung Semeru #AHYPimpinPerubahan,0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Sebentar lagi dunia bakal mega tsunami dan karena mati tenggelam maka orang islam mati syahid,0
"Longsor di Detik Akhir, IHSG Sudah 5 Hari Terkoreksi",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
Banjir dimana-mana,0
"Akhir tahun gempa dimana², semeru erupsi :(( sing sarehat sadayana. Di jauhkeun ti mara bahaya",1
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"Allahumma Sholli ala Sayyidina Muhammad 🤲🏻

Semoga hari ini banjir congrats aamiin 😇",0
Gempa gak sih?,0
"Bencana meteorologi : banjir, kekeringan, dan topan, badai.",0
Badan gw kemasukan angin puting beliung kali ya heran,1
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
Gempa bumi dan update status adalah hal yg tidak bs dipisahkan #AnuNgawur,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
tsunami banjir gempa kebakaran tornado tropi sih ini,0
"Mungkin, bukan peluru yang akan membunuhku 
Mungkin, bukan belati, gempa bumi atau tsunami yang mematikanku
Melainkan sikap dan tatapan dinginmu…
Mungkin, dansa bisa menekan lebay berkekuatan 9,3 skala Richter

@narshavinaa",0
"Ya elah…baru juga puting beliung
udah kaya gitu, gimana kalo udel
beliung, apalagi udellle
buodong?",0
"Siwon merupakan anggota Suju
yang religious. Terbukti pada saat
terjadi gempa di Cina, Oppa dipergoki
berdoa secara khusyuk denga",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"Ketua FPD DPRD Belu, NTT, Frans Xaver Saka, bantu perbaiki ruas jalan Lamtoro Mil yang longsor dengan mengerahkan loa #AHYPolitikusMendunia",0
"Mau percaya mau nggak. Setiap bulan Desember pasti ada aja bencananya. Mulai dari Tsunami dulu sampai erupsi Gunung Semeru.
Bismillah aja semoga semua baik-baik saja.",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Sepanjang sejarah manusia, gempa terkuat yang pernah tercatat adalah 9,5 SR yang terjadi Chile pada 22 Mei 1960, menurut US Geological Survey (USGS).",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"serem bgt liat gempa di turki. 

sekarang di jayapura itu bangunan dan jalanan mulai roboh dan retak longsor. gempa gak brenti2 sebulan lebih. 

sekuat2nya bangunan pasti ada damage juga gasih … 😌",0
Sekitar 80 persen dari seluruh tsunami yang telah terjadi berada di Samudra Pasifik.,0
"Menhan Prabowo Subianto: 4 Pesawat Tambahan TNI AU Akan Bantu Penanganan Gempa Turki.

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo

Prabowo Aja",0
"Ya elah…baru juga puting beliung
udah kaya gitu, gimana kalo udel
beliung, apalagi udellle
buodong?",0
Brgsiapa mngumpulkn harta dgn tdk swajarnya(tdk bnr) maka Allah akn mmusnahkannya dgn air(banjir)&amp;tanah(longsor) (HR.AlBaihaqi),0
Kamu merasa gempa gak ? ada kamu yang mengguncang hatiku sih.,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Ada bulai yg komen. Kog tinggal d deket gunung berapi. Brooo Indonesia sendiri udah penuh saama gunung berapi. Jadi klo g deket yg aktif satunya ya deket gunung lainnya. Mau ditinggal di pesisir ya podo wae resiko tsunami. Agak ke tengah ada gempa, banjir, longsor.",0
"Setelah ngajar IPS
Aku jadi paham kalo Indonesia bukan negara yang aman.

Gunung berapi, gempa bumi, tsunami, banjir, tanah longsor angin topan dll selalu menjadi ancaman kita.
Biasanya terjadi di akhir &amp; awal tahun

Ini jadi pengingat kita apa yg sudah dilakukan setahun lalu 😊",0
"Kalau Turki bina banggunan tak ikut spec...

Malaysia jangan cite lah..

Kalau berlaku lah gempa bumi skala 8. Aku tak tau betapa teruk jahanam nya.
Kena angin puting beliung kecik pun linkop abih stadium",1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Kamu merasa gempa gak ? ada kamu yang mengguncang hatiku sih.,0
